woche;marke;thema;engine;engine_typ;visibility;share_of_voice;mention_count;sentiment;position;visibility_count;visibility_total;sentiment_sum;sentiment_count;position_sum;position_count;brand_id;topic_id;model_channel_id
2026-07-27;Allianz;Risikoleben;ChatGPT;ui_mixed;0.7619;0.1424;201;50;3;96;126;0.13488006591796875;197;285;96;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-07-27;Allianz;Risikoleben;Gemini;grounded;0.7302;0.1373;133;51;4.2;92;126;2.781158447265625;124;396;94;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-07-27;Allianz;Sterbegeld;AI Mode;grounded;0.754;0.1747;310;51;2.7;95;126;6.08636474609375;255;254;95;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-1
2026-07-27;Allianz;Sterbegeld;AI Overview;grounded;0.7167;0.2299;169;50;2.2;86;120;0.7610397338867188;148;192;86;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-0
2026-07-27;Allianz;Sterbegeld;ChatGPT;ui_mixed;0.8175;0.2139;200;53;1.8;103;126;11.097572326660156;192;185;103;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-07-27;Allianz;Sterbegeld;Gemini;grounded;0.6746;0.1583;116;51;3.4;85;126;1.2516632080078125;101;290;85;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-2
2026-07-27;Allianz;Unfall;AI Mode;grounded;0.7222;0.1395;296;54;2.6;91;126;19.990997314453125;245;238;93;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;google-1
2026-07-27;Allianz;Unfall;AI Overview;grounded;0.6134;0.1608;118;54;2.5;73;119;9.504241943359375;110;183;73;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;google-0
2026-07-27;Allianz;Unfall;ChatGPT;ui_mixed;0.6746;0.1466;184;51;2.5;85;126;3.7440948486328125;180;216;85;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-07-27;Allianz;Unfall;Gemini;grounded;0.5079;0.0992;87;50;3.2;64;126;0.30193328857421875;76;203;64;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;google-2
2026-07-27;Allianz;Wohngebäude;AI Mode;grounded;0.7937;0.1751;329;55;2.8;100;126;29.721092224121094;279;291;104;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-1
2026-07-27;Allianz;Wohngebäude;AI Overview;grounded;0.6271;0.2297;127;54;2.1;74;118;10.295578002929688;121;155;75;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-0
2026-07-27;Allianz;Wohngebäude;ChatGPT;ui_mixed;0.7857;0.1531;205;51;2.2;99;126;3.598541259765625;202;221;100;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-07-27;Allianz;Wohngebäude;Gemini;grounded;0.7222;0.1579;144;52;2.8;91;126;4.050567626953125;129;262;92;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-2
2026-07-27;Allianz;Zahnzusatz;AI Mode;grounded;0.873;0.2003;423;55;2.6;110;126;35.61857604980469;356;291;110;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-1
2026-07-27;Allianz;Zahnzusatz;AI Overview;grounded;0.7542;0.2061;162;53;2.2;89;118;8.368545532226562;152;196;89;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-0
2026-07-27;Allianz;Zahnzusatz;ChatGPT;ui_mixed;0.8968;0.2079;237;52;1.9;113;126;10.963333129882812;232;220;113;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-07-27;Allianz;Zahnzusatz;Gemini;grounded;0.7143;0.1429;125;51;3.6;90;126;1.5190658569335938;116;328;90;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-2
2026-07-27;Alte Leipziger;Berufsunfähigkeit;AI Mode;grounded;0.7698;0.0895;173;55;3.1;97;126;17.799842834472656;162;305;97;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-07-27;Alte Leipziger;Berufsunfähigkeit;AI Overview;grounded;0.5882;0.1463;121;54;2.7;70;119;9.57940673828125;116;189;70;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-07-27;Alte Leipziger;Berufsunfähigkeit;ChatGPT;ui_mixed;0.754;0.153;206;45;2.8;95;126;-21.029388427734375;204;264;95;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-07-27;Alte Leipziger;Berufsunfähigkeit;Gemini;grounded;0.746;0.1319;120;51;2.8;94;126;3.469085693359375;119;259;94;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-07-27;Alte Leipziger;Corporate;AI Mode;grounded;0.0926;0.0093;13;54;7.5;10;108;1.0659637451171875;13;82;11;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-1
2026-07-27;Alte Leipziger;Corporate;AI Overview;grounded;0;0;0;;;0;102;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-0
2026-07-27;Alte Leipziger;Corporate;ChatGPT;ui_mixed;0.0463;0.0074;12;45;6.6;5;108;-1.1927337646484375;12;33;5;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-07-27;Alte Leipziger;Corporate;Gemini;grounded;0.0648;0.0103;11;59;6.6;7;108;1.508453369140625;8;46;7;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-2
2026-07-27;Alte Leipziger;Haftpflicht;AI Mode;grounded;0.0556;0.0068;15;65;2.7;7;126;3.71002197265625;12;19;7;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-1
2026-07-27;Alte Leipziger;Haftpflicht;AI Overview;grounded;0.1026;0.0262;19;53;3.7;12;117;1.1479415893554688;19;44;12;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-0
2026-07-27;Alte Leipziger;Haftpflicht;ChatGPT;ui_mixed;0.246;0.0396;54;47;5.7;31;126;-3.0922088623046875;54;176;31;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-07-27;Alte Leipziger;Haftpflicht;Gemini;grounded;0.3333;0.0381;42;54;5.6;42;126;3.4906997680664062;42;236;42;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-2
2026-07-27;Alte Leipziger;Hausrat;AI Mode;grounded;0.0159;0.001;2;49;1.5;2;126;-0.041168212890625;2;3;2;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-1
2026-07-27;Alte Leipziger;Hausrat;AI Overview;grounded;0.0161;0.0028;2;49;1;2;124;-0.0534820556640625;2;2;2;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-0
2026-07-27;Alte Leipziger;Hausrat;ChatGPT;ui_mixed;0.0159;0.0017;2;50;5.5;2;126;0.016326904296875;2;11;2;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-07-27;Alte Leipziger;Hausrat;Gemini;grounded;0.0238;0.0042;4;44;2.7;3;126;-0.371307373046875;3;8;3;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-2
2026-07-27;Alte Leipziger;Kfz;AI Mode;grounded;0.0159;0.0011;3;45;7.5;2;126;-0.3001708984375;3;15;2;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_ab40fe22-1afe-4e68-805b-802485151a67;google-1
2026-07-27;Alte Leipziger;Kfz;AI Overview;grounded;0.0082;0.0009;1;47;4;1;122;-0.0530853271484375;1;4;1;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-07-27;Alte Leipziger;Kfz;ChatGPT;ui_mixed;0;0;0;;;0;126;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-07-27;Alte Leipziger;Kfz;Gemini;grounded;0;0;0;;;0;126;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_ab40fe22-1afe-4e68-805b-802485151a67;google-2
2026-07-27;Alte Leipziger;Krankenhauszusatz;AI Mode;grounded;0;0;0;;;0;126;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_35c4f140-3751-464e-898f-4a180d9dede7;google-1
2026-07-27;Alte Leipziger;Krankenhauszusatz;AI Overview;grounded;0;0;0;;;0;117;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_35c4f140-3751-464e-898f-4a180d9dede7;google-0
2026-07-27;Alte Leipziger;Krankenhauszusatz;ChatGPT;ui_mixed;0;0;0;;;0;126;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-07-27;Alte Leipziger;Krankenhauszusatz;Gemini;grounded;0;0;0;;;0;126;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_35c4f140-3751-464e-898f-4a180d9dede7;google-2
2026-07-27;Alte Leipziger;Rechtsschutz;AI Mode;grounded;0;0;0;;;0;126;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_7c373751-e069-4d80-a80f-2b38f3200230;google-1
2026-07-27;Alte Leipziger;Rechtsschutz;AI Overview;grounded;0;0;0;;;0;120;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_7c373751-e069-4d80-a80f-2b38f3200230;google-0
2026-07-27;Alte Leipziger;Rechtsschutz;ChatGPT;ui_mixed;0;0;0;;;0;126;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-07-27;Alte Leipziger;Rechtsschutz;Gemini;grounded;0;0;0;;;0;126;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_7c373751-e069-4d80-a80f-2b38f3200230;google-2
2026-07-27;Alte Leipziger;Reise;AI Mode;grounded;0;0;0;;;0;90;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_fc3a3fc3-dbef-4b2d-8fca-188036706c22;google-1
2026-07-27;Alte Leipziger;Reise;AI Overview;grounded;0;0;0;;;0;85;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_fc3a3fc3-dbef-4b2d-8fca-188036706c22;google-0
2026-07-27;Alte Leipziger;Reise;ChatGPT;ui_mixed;0;0;0;;;0;90;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_fc3a3fc3-dbef-4b2d-8fca-188036706c22;openai-0
2026-07-27;Alte Leipziger;Reise;Gemini;grounded;0;0;0;;;0;90;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_fc3a3fc3-dbef-4b2d-8fca-188036706c22;google-2
2026-07-27;Alte Leipziger;Risikoleben;AI Mode;grounded;0.0476;0.0046;10;56;7.2;6;126;1.2461395263671875;10;43;6;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-07-27;Alte Leipziger;Risikoleben;AI Overview;grounded;0.0168;0.0032;3;67;5;2;119;1.025177001953125;3;10;2;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-07-27;Alte Leipziger;Risikoleben;ChatGPT;ui_mixed;0.1667;0.0227;32;43;4.9;21;126;-4.739013671875;32;102;21;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-07-27;Alte Leipziger;Risikoleben;Gemini;grounded;0.0556;0.0103;10;58;4.7;7;126;1.6318511962890625;10;33;7;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-07-27;Alte Leipziger;Sterbegeld;AI Mode;grounded;0;0;0;;;0;126;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-1
2026-07-27;Alte Leipziger;Sterbegeld;AI Overview;grounded;0;0;0;;;0;120;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-0
2026-07-27;Alte Leipziger;Sterbegeld;ChatGPT;ui_mixed;0;0;0;;;0;126;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-07-27;Alte Leipziger;Sterbegeld;Gemini;grounded;0;0;0;;;0;126;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-2
2026-07-27;Alte Leipziger;Unfall;AI Mode;grounded;0.0873;0.0071;15;52;4.6;11;126;0.449554443359375;14;51;11;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_36268653-52e5-4a61-80ff-efa9980c3019;google-1
2026-07-27;Alte Leipziger;Unfall;AI Overview;grounded;0.084;0.0204;15;57;4.5;10;119;2.0225830078125;15;45;10;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_36268653-52e5-4a61-80ff-efa9980c3019;google-0
2026-07-27;Alte Leipziger;Unfall;ChatGPT;ui_mixed;0.1587;0.0263;33;44;5.4;20;126;-3.7855987548828125;33;107;20;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-07-27;Alte Leipziger;Unfall;Gemini;grounded;0.1111;0.016;14;46;6.9;14;126;-1.2301025390625;14;96;14;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_36268653-52e5-4a61-80ff-efa9980c3019;google-2
2026-07-27;Alte Leipziger;Wohngebäude;AI Mode;grounded;0.0476;0.008;15;58;2.5;6;126;1.943603515625;12;15;6;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-1
2026-07-27;Alte Leipziger;Wohngebäude;AI Overview;grounded;0.0169;0.0072;4;49;2;2;118;-0.1151275634765625;4;4;2;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-0
2026-07-27;Alte Leipziger;Wohngebäude;ChatGPT;ui_mixed;0.1032;0.0142;19;44;5.8;13;126;-2.16668701171875;19;75;13;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-07-27;Alte Leipziger;Wohngebäude;Gemini;grounded;0.127;0.0175;16;57;5.4;16;126;2.088409423828125;16;86;16;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-2
2026-07-27;Alte Leipziger;Zahnzusatz;AI Mode;grounded;0;0;0;;;0;126;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-1
2026-07-27;Alte Leipziger;Zahnzusatz;AI Overview;grounded;0;0;0;;;0;118;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-0
2026-07-27;Alte Leipziger;Zahnzusatz;ChatGPT;ui_mixed;0;0;0;;;0;126;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-07-27;Alte Leipziger;Zahnzusatz;Gemini;grounded;0;0;0;;;0;126;;;;;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-2
2026-07-27;Barmenia;Berufsunfähigkeit;AI Mode;grounded;0.1111;0.0083;16;57;5;14;126;2.0818939208984375;15;70;14;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-07-27;Barmenia;Berufsunfähigkeit;AI Overview;grounded;0.0252;0.006;5;49;3.3;3;119;-0.0873565673828125;5;10;3;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-07-27;Barmenia;Berufsunfähigkeit;ChatGPT;ui_mixed;0.0159;0.0015;2;49;4;2;126;-0.0537109375;2;8;2;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-07-27;Barmenia;Berufsunfähigkeit;Gemini;grounded;0.0635;0.0099;9;52;5.4;8;126;0.3567352294921875;9;43;8;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-07-27;Barmenia;Corporate;AI Mode;grounded;0.1296;0.0164;23;60;4.9;14;108;3.4955520629882812;18;68;14;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-1
2026-07-27;Barmenia;Corporate;AI Overview;grounded;0.0686;0.0133;10;56;3.3;7;102;1.2727813720703125;10;23;7;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-0
2026-07-27;Barmenia;Corporate;ChatGPT;ui_mixed;0.037;0.0043;7;51;3;4;108;0.10205078125;6;9;3;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-07-27;Barmenia;Corporate;Gemini;grounded;0.1204;0.0205;22;58;5.8;13;108;2.4245758056640625;15;75;13;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-2
2026-07-27;Barmenia;Haftpflicht;AI Mode;grounded;0.1429;0.0095;21;58;3.3;18;126;3.36602783203125;21;59;18;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-1
2026-07-27;Barmenia;Haftpflicht;AI Overview;grounded;0.0085;0.0014;1;70;2;1;117;0.395233154296875;1;2;1;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-0
2026-07-27;Barmenia;Haftpflicht;ChatGPT;ui_mixed;0.0238;0.0022;3;56;5.3;3;126;0.3463287353515625;3;16;3;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-07-27;Barmenia;Haftpflicht;Gemini;grounded;0.1032;0.0127;14;51;6.8;13;126;0.379547119140625;14;89;13;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-2
2026-07-27;Barmenia;Hausrat;AI Mode;grounded;0.0238;0.0015;3;45;7;3;126;-0.301055908203125;3;21;3;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-1
2026-07-27;Barmenia;Hausrat;AI Overview;grounded;0.0242;0.0042;3;51;5.7;3;124;0.0391693115234375;3;17;3;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-0
2026-07-27;Barmenia;Hausrat;ChatGPT;ui_mixed;0.0794;0.0146;17;51;5.3;10;126;0.46205902099609375;17;53;10;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-07-27;Barmenia;Hausrat;Gemini;grounded;0.0873;0.0126;12;58;5.5;11;126;1.72247314453125;11;61;11;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-2
2026-07-27;Barmenia;Kfz;AI Mode;grounded;0.0397;0.0027;7;58;6.8;5;126;1.06591796875;7;34;5;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_ab40fe22-1afe-4e68-805b-802485151a67;google-1
2026-07-27;Barmenia;Kfz;AI Overview;grounded;0;0;0;;;0;122;;;;;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-07-27;Barmenia;Kfz;ChatGPT;ui_mixed;0;0;0;;;0;126;;;;;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-07-27;Barmenia;Kfz;Gemini;grounded;0.0159;0.0014;2;39;8;2;126;-0.44476318359375;2;16;2;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_ab40fe22-1afe-4e68-805b-802485151a67;google-2
2026-07-27;Barmenia;Krankenhauszusatz;AI Mode;grounded;0.4206;0.0424;84;56;3.7;53;126;9.235809326171875;76;198;53;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_35c4f140-3751-464e-898f-4a180d9dede7;google-1
2026-07-27;Barmenia;Krankenhauszusatz;AI Overview;grounded;0.6154;0.1621;123;59;2.9;72;117;22.358230590820312;121;209;72;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_35c4f140-3751-464e-898f-4a180d9dede7;google-0
2026-07-27;Barmenia;Krankenhauszusatz;ChatGPT;ui_mixed;0.6667;0.1768;198;54;4.1;84;126;17.545181274414062;197;342;84;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-07-27;Barmenia;Krankenhauszusatz;Gemini;grounded;0.8254;0.175;154;53;3;104;126;9.582206726074219;145;308;104;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_35c4f140-3751-464e-898f-4a180d9dede7;google-2
2026-07-27;Barmenia;Rechtsschutz;AI Mode;grounded;0;0;0;;;0;126;;;;;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_7c373751-e069-4d80-a80f-2b38f3200230;google-1
2026-07-27;Barmenia;Rechtsschutz;AI Overview;grounded;0;0;0;;;0;120;;;;;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_7c373751-e069-4d80-a80f-2b38f3200230;google-0
2026-07-27;Barmenia;Rechtsschutz;ChatGPT;ui_mixed;0;0;0;;;0;126;;;;;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-07-27;Barmenia;Rechtsschutz;Gemini;grounded;0;0;0;;;0;126;;;;;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_7c373751-e069-4d80-a80f-2b38f3200230;google-2
2026-07-27;Barmenia;Reise;AI Mode;grounded;0.0556;0.0079;5;42;6.4;5;90;-0.817108154296875;5;32;5;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_fc3a3fc3-dbef-4b2d-8fca-188036706c22;google-1
2026-07-27;Barmenia;Reise;AI Overview;grounded;0;0;0;;;0;85;;;;;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_fc3a3fc3-dbef-4b2d-8fca-188036706c22;google-0
2026-07-27;Barmenia;Reise;ChatGPT;ui_mixed;0.0111;0.002;1;49;12;1;90;-0.02685546875;1;12;1;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_fc3a3fc3-dbef-4b2d-8fca-188036706c22;openai-0
2026-07-27;Barmenia;Reise;Gemini;grounded;0.0556;0.0216;6;57;7;5;90;0.8453521728515625;6;35;5;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_fc3a3fc3-dbef-4b2d-8fca-188036706c22;google-2
2026-07-27;Barmenia;Risikoleben;AI Mode;grounded;0.0159;0.0009;2;50;5.5;2;126;0.0138702392578125;2;11;2;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-07-27;Barmenia;Risikoleben;AI Overview;grounded;0.0084;0.0011;1;63;3;1;119;0.258056640625;1;3;1;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-07-27;Barmenia;Risikoleben;ChatGPT;ui_mixed;0.0079;0.0007;1;;;1;126;;;;;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-07-27;Barmenia;Risikoleben;Gemini;grounded;0.0317;0.0041;4;59;8;4;126;0.6909942626953125;4;32;4;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-07-27;Barmenia;Sterbegeld;AI Mode;grounded;0;0;0;;;0;126;;;;;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-1
2026-07-27;Barmenia;Sterbegeld;AI Overview;grounded;0;0;0;;;0;120;;;;;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-0
2026-07-27;Barmenia;Sterbegeld;ChatGPT;ui_mixed;0;0;0;;;0;126;;;;;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-07-27;Barmenia;Sterbegeld;Gemini;grounded;0;0;0;;;0;126;;;;;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-2
2026-07-27;Barmenia;Unfall;AI Mode;grounded;0.0238;0.0014;3;51;4.7;3;126;0.03240966796875;3;14;3;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_36268653-52e5-4a61-80ff-efa9980c3019;google-1
2026-07-27;Barmenia;Unfall;AI Overview;grounded;0.0252;0.0054;4;40;4;3;119;-0.8143310546875;4;12;3;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_36268653-52e5-4a61-80ff-efa9980c3019;google-0
