datum;marke;tag;gruppe;share_of_voice;visibility;mention_count;sentiment;position;brand_id;tag_id
2026-07-21;ERGO;transactional;intentType;0.1627;0.4118;55;50;3;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_f8574af3-54d8-45af-a6ce-641968641f28
2026-07-21;Generali;transactional;intentType;0;0;0;;;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_f8574af3-54d8-45af-a6ce-641968641f28
2026-07-21;Gothaer;transactional;intentType;0.003;0.0196;1;57;2;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_f8574af3-54d8-45af-a6ce-641968641f28
2026-07-21;HDI;transactional;intentType;0;0;0;;;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_f8574af3-54d8-45af-a6ce-641968641f28
2026-07-21;HUK-Coburg;transactional;intentType;0.1124;0.2941;38;55;3.1;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_f8574af3-54d8-45af-a6ce-641968641f28
2026-07-21;Haftpflichtkasse;transactional;intentType;0.0059;0.0392;2;67;2;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_f8574af3-54d8-45af-a6ce-641968641f28
2026-07-21;Hannoversche;transactional;intentType;0;0;0;;;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_f8574af3-54d8-45af-a6ce-641968641f28
2026-07-21;HanseMerkur;transactional;intentType;0.0828;0.2549;28;54;3.9;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_f8574af3-54d8-45af-a6ce-641968641f28
2026-07-21;LV 1871;transactional;intentType;0;0;0;;;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_f8574af3-54d8-45af-a6ce-641968641f28
2026-07-21;LVM;transactional;intentType;0;0;0;;;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_f8574af3-54d8-45af-a6ce-641968641f28
2026-07-21;R+V;transactional;intentType;0;0;0;;;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_f8574af3-54d8-45af-a6ce-641968641f28
2026-07-21;Signal Iduna;transactional;intentType;0.0089;0.0392;3;43;6.5;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_f8574af3-54d8-45af-a6ce-641968641f28
2026-07-21;VHV;transactional;intentType;0.0237;0.0784;8;50;3.3;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_f8574af3-54d8-45af-a6ce-641968641f28
2026-07-21;WGV;transactional;intentType;0.0059;0.0196;2;51;10;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_f8574af3-54d8-45af-a6ce-641968641f28
2026-07-21;Württembergische;transactional;intentType;0.003;0.0196;1;45;5;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_f8574af3-54d8-45af-a6ce-641968641f28
2026-07-21;Zurich;transactional;intentType;0.0178;0.0588;6;50;4;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_f8574af3-54d8-45af-a6ce-641968641f28
2026-07-22;ADAC;Awareness;;0.047;0.094;134;53;3.9;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;ARAG;Awareness;;0.0407;0.1225;116;54;3.5;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;AXA;Awareness;;0.0516;0.1628;147;49;4.1;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;Allianz;Awareness;;0.1627;0.4631;464;49;3.1;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;Alte Leipziger;Awareness;;0.0263;0.0906;75;47;3.6;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;Barmenia;Awareness;;0.0267;0.104;76;54;3.3;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;CosmosDirekt;Awareness;;0.0614;0.1846;175;51;3.6;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;DA Direkt;Awareness;;0.0154;0.0419;44;53;4.6;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;DEVK;Awareness;;0.0347;0.0822;99;54;4.2;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;DKV;Awareness;;0.0112;0.0336;32;49;4.8;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;Debeka;Awareness;;0.0126;0.0386;36;53;3.7;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;Die Bayerische;Awareness;;0.0189;0.0621;54;50;3.5;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;ERGO;Awareness;;0.0547;0.151;156;50;4.1;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;Generali;Awareness;;0.0067;0.0201;19;46;4.6;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;Gothaer;Awareness;;0.0126;0.0487;36;50;4.8;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;HDI;Awareness;;0.0158;0.047;45;49;4.1;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;HUK-Coburg;Awareness;;0.1557;0.3372;444;54;3;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;Haftpflichtkasse;Awareness;;0.0189;0.0789;54;51;3.3;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;Hannoversche;Awareness;;0.0435;0.1242;124;51;3.3;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;HanseMerkur;Awareness;;0.0274;0.0822;78;51;3.6;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;LV 1871;Awareness;;0.0351;0.1191;100;52;3.8;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;LVM;Awareness;;0.0021;0.0067;6;50;6.3;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;R+V;Awareness;;0.0105;0.047;30;52;4.7;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;Signal Iduna;Awareness;;0.0172;0.0705;49;44;5.2;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;VHV;Awareness;;0.0231;0.0671;66;54;4.2;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;WGV;Awareness;;0.033;0.0906;94;54;2.8;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;Württembergische;Awareness;;0.0098;0.0352;28;46;4.3;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;Zurich;Awareness;;0.0246;0.0688;70;47;5;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_e935c69a-3c62-41d5-b6a3-ba72b08022f6
2026-07-22;ADAC;Consideration;;0.0348;0.1059;240;54;4;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;ARAG;Consideration;;0.0323;0.1248;223;55;3.3;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;AXA;Consideration;;0.0512;0.2051;353;50;4.9;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;Allianz;Consideration;;0.2024;0.6257;1396;52;3;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;Alte Leipziger;Consideration;;0.0258;0.1276;178;51;3.3;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;Barmenia;Consideration;;0.0304;0.1597;210;56;4.3;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;CosmosDirekt;Consideration;;0.0468;0.1843;323;54;4.5;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;DA Direkt;Consideration;;0.0194;0.0567;134;54;4.9;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;DEVK;Consideration;;0.0187;0.0747;129;52;5.3;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;DKV;Consideration;;0.0155;0.0595;107;49;3.4;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;Debeka;Consideration;;0.0104;0.0501;72;55;6.5;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;Die Bayerische;Consideration;;0.0184;0.0851;127;50;5;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;ERGO;Consideration;;0.0719;0.2561;496;51;4.3;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;Generali;Consideration;;0.0083;0.0454;57;51;6.3;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;Gothaer;Consideration;;0.0164;0.0794;113;53;6;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;HDI;Consideration;;0.0175;0.0784;121;53;4.4;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;HUK-Coburg;Consideration;;0.1284;0.3752;886;53;3.9;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;Haftpflichtkasse;Consideration;;0.0236;0.1087;163;53;3.6;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;Hannoversche;Consideration;;0.0323;0.1304;223;53;3.5;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;HanseMerkur;Consideration;;0.0194;0.0784;134;51;4.5;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;LV 1871;Consideration;;0.037;0.1503;255;52;3.5;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;LVM;Consideration;;0.019;0.0614;131;57;5.4;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;R+V;Consideration;;0.0148;0.0699;102;53;5.7;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;Signal Iduna;Consideration;;0.0181;0.0841;125;50;5.9;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;VHV;Consideration;;0.0274;0.1257;189;51;4.8;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;WGV;Consideration;;0.0193;0.087;133;56;3.8;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;Württembergische;Consideration;;0.0161;0.0832;111;48;5.8;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;Zurich;Consideration;;0.0242;0.0907;167;48;4.5;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_ee49b2f1-fc73-464a-aa9a-d0f635b45826
2026-07-22;ADAC;Core Values;;0.0028;0.0455;7;55;6;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;ARAG;Core Values;;0.0111;0.1288;28;50;5.7;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;AXA;Core Values;;0.0143;0.2197;36;54;6.2;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;Allianz;Core Values;;0.0856;0.8258;216;57;4.5;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;Alte Leipziger;Core Values;;0.0135;0.1591;34;50;4.6;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;Barmenia;Core Values;;0.0194;0.1667;49;55;3.9;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;CosmosDirekt;Core Values;;0.0159;0.1742;40;57;5;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;DA Direkt;Core Values;;0.0067;0.0303;17;59;3.5;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;DEVK;Core Values;;0.0044;0.0682;11;49;7.1;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;DKV;Core Values;;0.0075;0.0606;19;64;2.2;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;Debeka;Core Values;;0.0091;0.1136;23;55;6.4;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;Die Bayerische;Core Values;;0.0044;0.0606;11;48;5.8;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;ERGO;Core Values;;0.6354;1;1603;55;1.1;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;Generali;Core Values;;0.0008;0.0152;2;49;10.5;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;Gothaer;Core Values;;0.0012;0.0227;3;50;10;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;HDI;Core Values;;0.0063;0.0758;16;51;4.3;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;HUK-Coburg;Core Values;;0.0678;0.5682;171;52;4.4;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;Haftpflichtkasse;Core Values;;0.0147;0.1288;37;46;4.8;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;Hannoversche;Core Values;;0.0222;0.1591;56;54;3.5;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;HanseMerkur;Core Values;;0.004;0.053;10;51;4.7;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;LV 1871;Core Values;;0.0107;0.1136;27;53;4.3;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;LVM;Core Values;;0.0048;0.053;12;52;7.6;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;R+V;Core Values;;0.0083;0.1212;21;52;5.8;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;Signal Iduna;Core Values;;0.0032;0.053;8;54;5.6;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;VHV;Core Values;;0.0095;0.0985;24;49;5.2;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;WGV;Core Values;;0.0107;0.1212;27;54;4.8;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;Württembergische;Core Values;;0.0036;0.0455;9;58;5.7;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;Zurich;Core Values;;0.0024;0.0303;6;51;7.8;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_a70d7b4d-0244-48f0-8a06-019d2c539950
2026-07-22;ADAC;Corporate Trust;;0;0;0;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;ARAG;Corporate Trust;;0.0107;0.1333;2;65;9.5;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;AXA;Corporate Trust;;0.0374;0.2;7;48;9;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;Allianz;Corporate Trust;;0.2353;1;44;57;1.9;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;Alte Leipziger;Corporate Trust;;0.0535;0.4;10;60;6;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;Barmenia;Corporate Trust;;0;0;0;;;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;CosmosDirekt;Corporate Trust;;0.0053;0.0667;1;54;10;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;DA Direkt;Corporate Trust;;0;0;0;;;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;DEVK;Corporate Trust;;0.0107;0.1333;2;50;6;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;DKV;Corporate Trust;;0;0;0;;;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;Debeka;Corporate Trust;;0.1497;0.7333;28;53;3.8;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;Die Bayerische;Corporate Trust;;0;0;0;;;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;ERGO;Corporate Trust;;0.0374;0.2;7;58;4.3;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;Generali;Corporate Trust;;0.0107;0.0667;2;49;12.5;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;Gothaer;Corporate Trust;;0;0;0;;;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;HDI;Corporate Trust;;0.0214;0.2;4;54;7.3;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;HUK-Coburg;Corporate Trust;;0.1337;0.8;25;53;4.2;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;Haftpflichtkasse;Corporate Trust;;0;0;0;;;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;Hannoversche;Corporate Trust;;0.016;0.2;3;61;9;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;HanseMerkur;Corporate Trust;;0;0;0;;;kw_b1155354-e344-4376-96a5-8ca40a83f686;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;LV 1871;Corporate Trust;;0;0;0;;;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;LVM;Corporate Trust;;0.1123;0.6667;21;54;5;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;R+V;Corporate Trust;;0.1283;0.6667;24;60;3.9;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;Signal Iduna;Corporate Trust;;0.016;0.1333;3;37;7;kw_80da741d-9a64-4086-95c0-eb9701df02f8;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;VHV;Corporate Trust;;0.0107;0.1333;2;65;9;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;WGV;Corporate Trust;;0.0053;0.0667;1;73;7;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;Württembergische;Corporate Trust;;0.0053;0.0667;1;73;8;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;Zurich;Corporate Trust;;0;0;0;;;kw_f7e49be6-0f28-4d62-8e8e-044c5f806309;tg_11b748fc-0b8b-48e1-a16d-16ea7e404329
2026-07-22;ADAC;Coverage and Claims;;0.0056;0.0775;14;52;4.3;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;tg_7642f3c3-b78e-4fa3-a704-ac9bc9f6aa0a
2026-07-22;ARAG;Coverage and Claims;;0.0144;0.1085;36;52;3.7;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;tg_7642f3c3-b78e-4fa3-a704-ac9bc9f6aa0a
2026-07-22;AXA;Coverage and Claims;;0.0152;0.186;38;50;5.2;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;tg_7642f3c3-b78e-4fa3-a704-ac9bc9f6aa0a
2026-07-22;Allianz;Coverage and Claims;;0.1026;0.8295;256;53;3.2;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;tg_7642f3c3-b78e-4fa3-a704-ac9bc9f6aa0a
2026-07-22;Alte Leipziger;Coverage and Claims;;0.0096;0.1008;24;49;3.8;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;tg_7642f3c3-b78e-4fa3-a704-ac9bc9f6aa0a
2026-07-22;Barmenia;Coverage and Claims;;0.0217;0.155;54;51;3;kw_0e2665be-83a3-4949-82da-c819c80811eb;tg_7642f3c3-b78e-4fa3-a704-ac9bc9f6aa0a
2026-07-22;CosmosDirekt;Coverage and Claims;;0.0325;0.2481;81;54;4.1;kw_416a8247-b080-4eab-b6c8-321a4b64165d;tg_7642f3c3-b78e-4fa3-a704-ac9bc9f6aa0a
2026-07-22;DA Direkt;Coverage and Claims;;0.0008;0.0155;2;52;4;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;tg_7642f3c3-b78e-4fa3-a704-ac9bc9f6aa0a
2026-07-22;DEVK;Coverage and Claims;;0.0068;0.062;17;52;5.1;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;tg_7642f3c3-b78e-4fa3-a704-ac9bc9f6aa0a
2026-07-22;DKV;Coverage and Claims;;0.0112;0.0775;28;53;3.3;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;tg_7642f3c3-b78e-4fa3-a704-ac9bc9f6aa0a
2026-07-22;Debeka;Coverage and Claims;;0.0064;0.0465;16;49;4;kw_f2523300-5701-448f-bdc2-826cacdc7496;tg_7642f3c3-b78e-4fa3-a704-ac9bc9f6aa0a
2026-07-22;Die Bayerische;Coverage and Claims;;0.0024;0.031;6;47;5.3;kw_dc1b2c92-73f3-4f73-bf93-df7df59dc86d;tg_7642f3c3-b78e-4fa3-a704-ac9bc9f6aa0a
2026-07-22;ERGO;Coverage and Claims;;0.601;1;1499;51;1.2;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;tg_7642f3c3-b78e-4fa3-a704-ac9bc9f6aa0a
2026-07-22;Generali;Coverage and Claims;;0.0036;0.0465;9;48;6;kw_1028a85d-5c54-5e02-8a97-afb32a52113d;tg_7642f3c3-b78e-4fa3-a704-ac9bc9f6aa0a
2026-07-22;Gothaer;Coverage and Claims;;0.0028;0.031;7;51;7;kw_37880128-3d28-46fe-9f61-d6c869e2d032;tg_7642f3c3-b78e-4fa3-a704-ac9bc9f6aa0a
2026-07-22;HDI;Coverage and Claims;;0.0028;0.0388;7;45;5.6;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;tg_7642f3c3-b78e-4fa3-a704-ac9bc9f6aa0a
